epn_pov,epn_bipoc,epn_carless,epn_overcrowd,fips_str,Row_Total,risk_score
0.11417336466395847,0.17389890400283523,0.15567311019923863,0.0,42003110600,0.4437453788660323,0.135588865764621
0.20823054350675074,0.3575914843308582,0.35096352659002567,0.25,42003111300,1.1667855544276347,0.3565178082973328
0.486164998204232,0.5873397875697696,0.3834313445618041,0.11363636363636363,42003111400,1.5705724939721692,0.47989715093594065
0.524870541379831,0.6876698600160724,0.4708672566371681,0.46590909090909083,42003111500,2.1493167489421623,0.656735673287883
0.5680379373406625,1.0,0.4147804866024108,0.3977272727272727,42003120300,2.380545696670346,0.7273889628714947
0.6373422673884208,0.8638201003636128,0.5632416701312586,0.3295454545454545,42003120900,2.3939494924287468,0.731484567131006
0.5822084561267162,0.8742716753397972,0.2152252614641995,0.0,42003130200,1.671705392930713,0.5107988700621624
0.6488456979287861,1.0,0.5412959352032398,0.0,42003130600,2.1901416331320256,0.6692099434570079
0.6207262620836669,1.0,0.5678550027356336,0.0,42003130700,2.1885812648193004,0.6687331642503418
0.7910325844435918,1.0,0.5347321546502632,0.0,42003130800,2.325764739093855,0.7106503369453446
0.1111040140321213,0.3489404069742883,0.20683505172150224,0.0,42003140100,0.6668794727279119,0.2037687277779731
0.2677401363134177,0.29655020065369914,0.3603295697284101,0.0,42003140200,0.924619906695527,0.2825227492680777
0.16252266715668023,0.23486951236086664,0.13448967551622418,0.0,42003140300,0.5318818550337711,0.1625194557047634
0.12051510815751872,0.1546713262980238,0.0,0.0,42003140400,0.27518643445554253,0.08408474386141578
0.14552438816913357,0.4149578103095873,0.14008108625612933,0.0,42003140500,0.7005632847348502,0.214061003668982
0.1374149253025244,0.2464535576176755,0.2366145199849012,0.0,42003140800,0.6204830029051012,0.18959202866544758
0.10499313174177803,0.1021314295624688,0.0,0.0,42003141100,0.20712456130424683,0.06328806039851988
0.0,0.18535336740076347,0.0,0.0,42003141200,0.18535336740076347,0.05663575115023329
0.39950107888698533,0.288539139495735,0.3910972895998858,0.375,42003141300,1.4541375079826062,0.44431979410579636
0.18861942851770336,0.29773435668836534,0.2540845893669875,0.1818181818181818,42003141400,0.922256556391238,0.2818006144528783
0.2047565267577263,0.16470699693160873,0.16521039560670187,0.0,42003151600,0.5346739192960368,0.16337258645156683
0.1918671947681976,0.22810066106006718,0.24674818237365867,0.0,42003151700,0.6667160382019235,0.20371878945058775
0.28365300050699016,0.15352601613556402,0.21455922396187882,0.0,42003160800,0.651738240604433,0.19914224018468787
0.2658478654105821,0.10102654807889812,0.2553261225827598,0.3409090909090909,42003160900,0.9631096269813308,0.29428349713318447
0.40445969735093174,0.46424077076103765,0.292498298162015,0.0,42003161000,1.1611987662739844,0.35481073413927305
0.4309128059308322,0.24922754360640734,0.12226082105636839,0.0,42003170200,0.8024011705936079,0.245178135459158
0.402287649922892,0.21289142705543335,0.2757858858797199,0.0,42003170600,0.8909649628580454,0.272239294206625
0.44921123423110554,0.4562376730790252,0.38647203722288115,0.0,42003180300,1.291920944533012,0.39475362194064256
0.42618257303752427,0.37568843484878855,0.17561204373539913,0.0,42003180700,0.9774830516217119,0.298675376884412
0.13341152424654698,0.0,0.0,0.14772727272727273,42003190300,0.2811387969738197,0.08590352129755603
0.19318078783237103,0.0,0.11190141427508063,0.0,42003191100,0.3050822021074516,0.09321956175505466
0.19453647135170116,0.15649218042164725,0.30593154659985944,0.0,42003191400,0.6569601983732078,0.20073783839181353
0.20392474050108808,0.0,0.12176391180440978,0.28409090909090906,42003191500,0.609779561396407,0.18632153264890214
0.2368187747829656,0.27293782691133706,0.1390789077450628,0.0,42003191600,0.6488355094393655,0.19825529455091725
0.1507877810260548,0.17028027874681576,0.0,0.6818181818181818,42003191700,1.0028862415910522,0.3064374627083771
0.17865424246372083,0.17345484027801278,0.1808009599520024,0.11363636363636363,42003191800,0.6465464063300996,0.19755584637864157
0.22237599327655555,0.0,0.12511443393347574,0.0,42003191900,0.3474904272100313,0.10617763053639846
0.2480190926972708,0.24130541014692222,0.21533603102748525,0.26136363636363635,42003192000,0.9660241702353146,0.29517405201634617
0.22313620204477974,0.427196633585683,0.19960321883150176,0.3068181818181818,42003202200,1.1567542362801464,0.35345268330782253
0.16115217059676448,0.30646627817887395,0.0,0.0,42003202300,0.4676184487756384,0.1428834149036673
0.21045267056012912,0.2511317387513041,0.25383840156434107,0.0,42003241300,0.7154228108757743,0.2186014144342644
0.5599819243941037,0.5640387460980513,0.4753692151458001,0.26136363636363635,42003250900,1.8607535220015912,0.5685635761671529
0.4092937825490328,0.3708091982914993,0.1949140263194094,0.0,42003260200,0.9750170071599416,0.29792186329887105
0.2092730112252527,0.3668532593510334,0.14939475591908194,0.5795454545454545,42003260700,1.3050664810408223,0.3987703136513624
0.7552847631455918,0.6763438873692108,0.4397348658463491,1.0,42003261300,2.8713635163611517,0.8773610744436853
0.5747694790342306,0.5949585453931356,0.19790828640386163,0.0,42003261400,1.367636310831228,0.41788887275398634
0.5557545082638058,0.735578051008052,0.3905118146154548,0.0,42003261500,1.6818443738873126,0.5138968920211233
0.443692171824408,0.3490350724327726,0.3363049597959469,0.0,42003262000,1.1290322040531275,0.3449820623495668
0.1412964048373568,0.19081614845467662,0.18407361479059806,0.0,42003270100,0.5161861680826315,0.15772355135858188
0.5001262373868017,0.5697082831630492,0.47688692653161774,0.0,42003270300,1.5467214470814687,0.47260933105267106
0.2000235715523716,0.2887328139283005,0.15420353982300886,0.19318181818181818,42003270800,0.8361417434854992,0.2554877549539025
0.4300409279723717,0.5642443989181852,0.4258338156482091,0.0,42003271600,1.420119142538766,0.4339252935535119
0.552214691519319,0.46079603499473476,0.23813941481595016,0.0,42003281400,1.251150141330004,0.38229587651750124
0.3619604236508737,0.42282291501267233,0.21067656294604625,0.0,42003281500,0.9954599016095924,0.3041683032695977
0.34794541457507405,0.24571002834774158,0.3121613478738613,0.3068181818181818,42003290100,1.2126349726148586,0.3705273527434291
0.45173846263053774,0.37377700698667465,0.40579479394231127,0.4090909090909091,42003290200,1.6404011726504328,0.5012336916431879
0.24585645857623684,0.2677262059320429,0.2602774908573183,0.0,42003290400,0.773860155365598,0.23645726969504385
0.5563027289301827,0.5980392621311199,0.4015443720254592,0.6931818181818181,42003300100,2.24906818126858,0.6872152776098439
