,fips_str,ep_pov,ep_bipoc,ep_carless,ep_overcrowd
62770,42003470501,0.05294659300184162,0.6533149171270718,0.06288751107174491,0.069
62771,42003470502,0.04279647174126103,0.07775236850702384,0.04036243822075782,0.0
62772,42003470600,0.07514450867052024,0.11014771997430957,0.07942973523421588,0.02
62773,42003471000,0.1419457735247209,0.06140350877192982,0.09422492401215805,0.0
62774,42003472100,0.10152990264255911,0.0899397311080204,0.09853068280034573,0.0
62775,42003472200,0.15397849462365593,0.12731182795698925,0.13654618473895583,0.0
62776,42003472300,0.1689225771521386,0.10882512181916622,0.1382198952879581,0.0
62777,42003472400,0.13368983957219252,0.09090909090909091,0.03,0.0
62778,42003473100,0.09496164213145346,0.12958739373833714,0.11237062592410055,0.013000000000000001
62779,42003473200,0.12512155591572124,0.1546191247974068,0.1645484949832776,0.0
62780,42003473300,0.07567567567567568,0.07550675675675676,0.07669983416252073,0.0
62781,42003473401,0.09738903394255875,0.05195822454308094,0.11323238973008558,0.009000000000000001
62782,42003473402,0.07555200851290236,0.09231178504921522,0.05570839064649243,0.0
62783,42003473500,0.024144335367471476,0.09949588750331653,0.01506740681998414,0.013999999999999999
62784,42003473601,0.07921810699588477,0.10828189300411523,0.098125,0.0
62785,42003473602,0.046794871794871795,0.19252136752136753,0.09202782236490102,0.0
62786,42003474101,0.07228631975512126,0.1346833058629621,0.014656895403064623,0.011000000000000001
62787,42003474102,0.07085802628188612,0.1571759855707292,0.11815561959654179,0.006999999999999999
62788,42003474201,0.018923933209647494,0.125417439703154,0.007391763463569166,0.0
62789,42003474202,0.04061201360030223,0.10162448054401209,0.0746928746928747,0.0
62790,42003474203,0.023740710156895127,0.07060280759702725,0.009675583380762664,0.0
62791,42003475101,0.10529743812418585,0.10052105948762484,0.10435532557136697,0.0
62792,42003475102,0.04082806210465785,0.048303622771707876,0.024926686217008796,0.015
62793,42003475200,0.09628942486085343,0.05825602968460111,0.052655064703257475,0.005
62794,42003475301,0.10575461454940283,0.11487513572204126,0.06040564373897707,0.0
62795,42003475303,0.035408745247148286,0.03564638783269962,0.037187681580476466,0.008
62796,42003475304,0.04349388928828181,0.08716750539180446,0.026381909547738693,0.0
62797,42003475401,0.061334014822386915,0.0518783542039356,0.0593681917211329,0.0
62798,42003475402,0.056615384615384616,0.05753846153846154,0.04598540145985401,0.0
62799,42003476100,0.16851441241685144,0.24108042733319895,0.14061819764910752,0.008
62800,42003476200,0.10505719446116797,0.06803130644190247,0.05918367346938776,0.0
62801,42003477100,0.11250640697078422,0.09431060994361866,0.05463858850313034,0.006
62802,42003477200,0.09779460904433059,0.08465137001559367,0.07528409090909091,0.0
62803,42003477300,0.19116293341515803,0.3708192697146364,0.1577531113353515,0.049
62804,42003478100,0.2536148726187744,0.19692448932751894,0.1792079207920792,0.013999999999999999
